,Datetime,Tweet Id,Text,Username
76,2020-10-12 03:44:19+00:00,1315498507848081409,"@PranjalKamra I am big fan of you. Actually I am starting saving and investment after watching your curfews classis videos. 

Thank you so much sir to making me good investors for my future.

You are best teacher to me for market.
Thanks a lot sir.
With regards 
Jalaram sharm",jalaramsharma
77,2020-10-05 05:51:10+00:00,1312993713375780865,"Where do those 69 cases lived? I'm assume their contacts will also be isolated? And if they are out of curfew area, fresh curfews to be imposed on those areas at least?",ZamanX90
78,2020-10-04 14:43:50+00:00,1312765376233578496,"Every time a rape case is reported, our curfews get shorter, our clothes get longer. But you know what? It doesn't prevent Rape! #IfWeDoNotRise #DalitLivesMatter #RiseWithRage",devdesai74
79,2020-09-24 17:45:06+00:00,1309187113875910656,@HansrajMeena @Dchautala अब चिंगारी शोलो मे तबदिल हो चुकी है । kisan curfews,SDeogireekar
80,2020-09-08 08:37:29+00:00,1303251096526299137,We will be open from 1 to 9 Wednesday thru Monday! Thank you all for your patience during these covid lockdowns and curfews. Happy to get back to making fabulous burgers and shakes!! #authenticamericanfood… https://t.co/nmwtqfF5Vw,devswithlove
81,2020-09-08 08:30:42+00:00,1303249388744003585,"#Odisha crosses 1-lakh recoveries. With a recovery rate of more than 75% &amp; case fatality rate of 0.43%, State now faces the twin challenges of Khurda &amp; Cuttack. Without lockdowns, weekend shutdowns &amp; night curfews, the Ganjam model can’t be replicated completely in these 2 dists https://t.co/kTdbo2Yj4t",soumyajitt
82,2020-09-08 01:51:39+00:00,1303148964154277890,Has any movement succeeded by obeying to curfews ? https://t.co/6idHHGC6dH,rsansar
83,2020-09-02 15:45:14+00:00,1301184417763713024,"I agree @ridwankamil as Governor Of West Java Policy , I urge Ridwan Kamil to Consider curfews in cities in West Java, especially Bandung.
You Is Governor of West Java the Best. Best Regards , Thank You Very Much. Greetings from Jakarta
#WestJava #Jawabarat",RamaputraAldo
84,2020-09-01 16:28:26+00:00,1300832901525696512,@DcSouthandaman Hello :) is there may night curfews in effect in South Andaman District ?,PDuggiraala
85,2020-08-27 15:46:19+00:00,1299010363468341249,"No fear of Covid spread on Liquor vends ?? They are vending liquor till late irrespective of curfews ?? No one is looking into it or might authorities are getting something big💰under the table.🙄
#corruptioninbloods #Saveindia #systemiscorrupt #COVIDー19 #Chandigarh #Govofindia https://t.co/BO4fo6rIw3",AtinderSinghLeo
86,2020-08-25 13:29:19+00:00,1298251110470254599,"@_kyyubi Barbershops, gyms, saloons, hotel conference rooms, basically many of the essentials we missed during lockdown and curfews",MrKhanjari
87,2020-08-23 10:14:08+00:00,1297477214598860800,"Night curfews were used as a tool in #SriLanka to successfully control the spread of #COVID19 . It controls the moment of mostly young people, mostly for fun and entertainment, and if you look at the stats, most getting infected here are young.",NiyazYoosuf
88,2020-08-23 01:47:16+00:00,1297349657044103168,"When various states are going back to lockdown and imposing curfews, conducting NEET exam on 13th Sept. is illogical and difficult for aspirants to appear. Seeing the CORONA Pandemic, urging @drharshvardhanthe, NEET exam should be postponed.",HarpalCheemaMLA
89,2020-08-21 22:59:07+00:00,1296944954800058368,"only if curfews aren’t invented in the first place, I won’t be at home rn",colinedejesus
90,2020-08-20 13:35:00+00:00,1296440601274195973,"@capt_amarinder Ji neither U r able to control deaths by spurious liquor quoting @PunjabGovtIndia Busy in #Covid_19 ,which sees a steep hike daily. Weekend night curfews, Full occupancy illegal interstate buses -output ZERO. 
Pb needs 3 weeks total 🔐 down with 100% screening. https://t.co/C2F57k93Av https://t.co/km9QoRGn7q",DrSanjivSharma1
91,2020-08-13 12:20:59+00:00,1293885256706060288,"Back with us at last. gajendra_singh_sisodiya_mewar do we have beautiful flowers on the table. Thank you. Getting ready to reopen at some point, although that possibility seems to be fading again with curfews and… https://t.co/aaawI6yxyM",BujeraHseUdai
92,2020-08-05 18:21:03+00:00,1291076767999041536,"@narendramodi  On 5th August 2019 , u imposed CURFEW on the ppl of Kashmir. 

On 5th August 2020 one year has been completed on sane CURFEW. 
Slow &amp; gradually , u will impose more CURFEWs .

Now what is your stage of constipation 😩💥",iamdrblue1
93,2020-08-05 04:50:14+00:00,1290872721283350529,@AdityaRajKaul @narendramodi @PMOIndia @BJP4India @AmitShah @rsrobin1 @DrSJaishankar @smritiirani @nsitharaman @HardeepSPuri @KirenRijiju Lol and how many kashmiris are around her at that time... And what about curfews in there after 1 year?? Living in fools paradise,NabeelArifMahar
94,2020-08-05 03:49:14+00:00,1290857371363770375,"the communication blackouts,the curfews,the squeaky clean killings,the beleaguerments,the years of keening &amp; devastion,shall i go on...is the story of kashmir😭😭#5thAugustBlackDay #KashmirSeigeDay #KashmiriLivesMatter",AujlaanHameed
