,Datetime,Tweet Id,Text,Username
62,2022-02-04 07:43:08+00:00,1489504782666534912,@Meetasengupta @sambit_dash Hostel curfews and compulsory attendance both are rules that undermine the student's ability to take decisions that are best for them.,apoorv3E
63,2022-02-04 07:28:58+00:00,1489501218883911680,South Korea extends enterprise curfews as Omicron circumstances spike https://t.co/Me5mQEJC4Z,Orbital_Affairs
64,2022-02-04 05:46:28+00:00,1489475423579045891,Service Sector Growth in India Dampened by New Wave of COVID-19 (The escalation of the pandemic and reintroduction of curfews had a detrimental impact on growth across the service sector. Concerns about how long the current wave of COVID-19 will last dampened business confidence) https://t.co/aaw8X83lFu,steelguru
65,2022-02-04 04:22:12+00:00,1489454217144193027,South Korea extends business curfews as Omicron cases spike | Coronavirus pandemic News https://t.co/PS9sB1IZSs,MyIndiafirst
66,2022-02-04 04:08:57+00:00,1489450883519696898,"South Korea extends business curfews as Omicron cases spike

https://t.co/Rz8i5pjigg",iam_mahanthesh
67,2022-02-04 03:57:58+00:00,1489448119569891332,South Korea extends business curfews as Omicron cases spike https://t.co/xsfeWG50Z8,BhtNewspaper
68,2022-02-04 03:53:48+00:00,1489447071065255936,South Korea extends enterprise curfews as Omicron circumstances spike | Coronavirus pandemic Information https://t.co/L6iHncZryl,newsvata
69,2022-02-04 03:53:43+00:00,1489447048378212353,South Korea extends business curfews as Omicron cases spike https://t.co/jFuOo8vC4i,NewsNBW_
70,2022-02-04 00:54:04+00:00,1489401838579458054,"India's services PMI slumps to 51.5 in January, slowest expansion in six months ""The escalation of the pandemic and reintroduction of curfews had a detrimental impact on growth across the service sector,"" noted Pollyanna... #News by #EconomicTimes https://t.co/JJudxFcfoA",MarketsCafe
71,2022-02-03 19:33:55+00:00,1489321269762097153,@Neelanshlamba2 @TajinderBagga @NRAI_India @LtGovDelhi @ArvindKejriwal NIGHT CURFEWS ARE UNSCIENTIFIC (specially in Winter Nights),muddaabaaz
72,2022-02-03 16:52:14+00:00,1489280581540397056,@Cinema_With_PRD @BeingSaurebh But on 11 th there r some restrictions still going on like night curfews and 50 % capacity in many states. So why to come with restrictions going on when it can come on restrictions free date .They have to think from all points. They can't risk by releasing first it's big film,shahidkishivani
73,2022-02-03 12:30:30+00:00,1489214711644233731,"#Business I Demand was restricted by the fast spread of the Omicron variant and the reinstatement of curfews in parts of the country.
@IHSMarkit https://t.co/xAMXFDqkKi",EastMojo
74,2022-02-03 10:47:55+00:00,1489188898702073860,"After huge massacre, carpet bombing, cannon shots, fake encounters, blockades, occupation of lands, checkposts, missing persons, landmine blasts, long curfews, intentional displacement, controversial security laws, military courts all done to us for strategic-depth purposes. _1/2",mehsood_zada
75,2022-02-03 08:04:36+00:00,1489147795735183360,"#ETNOWExclusive | With night curfews &amp; weekend lockdowns, the #aviation industry saw a drop in load factors, but now sources indicate that load factors have started returning back 

@uttkarshtimes @AAI_Official @DGCAIndia @MoCA_GoI #AirTraffic #Airlines #Omicron https://t.co/SjRKEyv9aP",ETNOWlive
76,2022-02-03 07:16:54+00:00,1489135793532641281,"@dhruv_rathee Still airlines are not being allowed to ply freely..
India should follow suit &amp; open up its schools, colleges &amp; no need for night curfews and lock downs.",Dahiy2Dharamvir
77,2022-02-03 07:12:27+00:00,1489134671267250176,even the govt know it's better to keep curfews to curb virus spread.,zzzzzshiv
78,2022-02-03 05:57:24+00:00,1489115784680931332,"Cinemas in #WestBengal have now been permitted to operate at 75% capacity instead of 50% stipulated in January this year following the rise in Omicron cases. As night curfews will be imposed daily from 11 p.m., the cinemas will need to complete the night shows by that time.",MacroBollywood
79,2022-02-03 05:31:03+00:00,1489109153880879105,"#GATE2022 postponement hearing underway

Adv: There are lockdowns and night curfews. We had asked for only a month's postponement

SC: We cannot start postponing exams like this everything is opening up now. How are we sure we will be in a better position after a month?",vani_mehrotra
